date,district,pm10,pm25,month,day,season,pm_grade
2019-12-09,동작구,72,53,12,9,winter,normal
2019-12-09,마포구,59,48,12,9,winter,normal
2019-12-09,서대문구,58,34,12,9,winter,normal
2019-12-09,서초구,76,51,12,9,winter,normal
2019-12-09,성동구,59,41,12,9,winter,normal
2019-12-09,성북구,61,45,12,9,winter,normal
2019-12-09,송파구,52,36,12,9,winter,normal
2019-12-09,양천구,76,53,12,9,winter,normal
2019-12-09,영등포구,52,39,12,9,winter,normal
2019-12-09,용산구,57,52,12,9,winter,normal
2019-12-09,은평구,57,36,12,9,winter,normal
2019-12-09,종로구,62,53,12,9,winter,normal
2019-12-09,중구,61,48,12,9,winter,normal
2019-12-09,중랑구,41.74800604,24.92161929,12,9,winter,normal
2019-12-08,강남구,64,41,12,8,winter,normal
2019-12-08,강동구,68,57,12,8,winter,normal
2019-12-08,강북구,61,43,12,8,winter,normal
2019-12-08,강서구,67,41,12,8,winter,normal
2019-12-08,관악구,55,38,12,8,winter,normal
2019-12-08,광진구,44,35,12,8,winter,normal
2019-12-08,구로구,53,41,12,8,winter,normal
2019-12-08,금천구,45,39,12,8,winter,normal
2019-12-08,노원구,55,48,12,8,winter,normal
2019-12-08,도봉구,46,34,12,8,winter,normal
2019-12-08,동대문구,58,39,12,8,winter,normal
2019-12-08,동작구,65,47,12,8,winter,normal
2019-12-08,마포구,51,41,12,8,winter,normal
2019-12-08,서대문구,50,30,12,8,winter,normal
2019-12-08,서초구,66,40,12,8,winter,normal
2019-12-08,성동구,49,37,12,8,winter,normal
2019-12-08,성북구,53,41,12,8,winter,normal
2019-12-08,송파구,46,32,12,8,winter,normal
2019-12-08,양천구,66,47,12,8,winter,normal
2019-12-08,영등포구,45,34,12,8,winter,normal
2019-12-08,용산구,50,45,12,8,winter,normal
2019-12-08,은평구,47,31,12,8,winter,normal
2019-12-08,종로구,55,48,12,8,winter,normal
2019-12-08,중구,49,40,12,8,winter,normal
2019-12-08,중랑구,41.74800604,24.92161929,12,8,winter,normal
2019-12-07,강남구,53,29,12,7,winter,normal
2019-12-07,강동구,53,38,12,7,winter,normal
2019-12-07,강북구,55,37,12,7,winter,normal
2019-12-07,강서구,58,33,12,7,winter,normal
2019-12-07,관악구,50,32,12,7,winter,normal
2019-12-07,광진구,36,24,12,7,winter,normal
2019-12-07,구로구,50,33,12,7,winter,normal
2019-12-07,금천구,44,37,12,7,winter,normal
2019-12-07,노원구,33,28,12,7,winter,normal
2019-12-07,도봉구,41,28,12,7,winter,normal
2019-12-07,동대문구,41,20,12,7,winter,normal
2019-12-07,동작구,55,36,12,7,winter,normal
2019-12-07,마포구,46,35,12,7,winter,normal
2019-12-07,서대문구,48,25,12,7,winter,normal
2019-12-07,서초구,58,33,12,7,winter,normal
2019-12-07,성동구,39,27,12,7,winter,normal
2019-12-07,성북구,46,29,12,7,winter,normal
2019-12-07,송파구,38,20,12,7,winter,normal
2019-12-07,양천구,59,38,12,7,winter,normal
2019-12-07,영등포구,40,27,12,7,winter,normal
2019-12-07,용산구,39,34,12,7,winter,normal
2019-12-07,은평구,46,28,12,7,winter,normal
2019-12-07,종로구,48,39,12,7,winter,normal
2019-12-07,중구,46,34,12,7,winter,normal
2019-12-07,중랑구,41.74800604,24.92161929,12,7,winter,normal
2019-12-06,강남구,34,15,12,6,winter,normal
2019-12-06,강동구,38,22,12,6,winter,normal
2019-12-06,강북구,36,19,12,6,winter,normal
2019-12-06,강서구,39,17,12,6,winter,normal
2019-12-06,관악구,33,16,12,6,winter,normal
2019-12-06,광진구,23,12,12,6,winter,good
2019-12-06,구로구,29,16,12,6,winter,good
2019-12-06,금천구,31,21,12,6,winter,normal
2019-12-06,노원구,27,21,12,6,winter,good
2019-12-06,도봉구,29,15,12,6,winter,good
2019-12-06,동대문구,33,14,12,6,winter,normal
2019-12-06,동작구,36,21,12,6,winter,normal
2019-12-06,마포구,34,17,12,6,winter,normal
2019-12-06,서대문구,34,12,12,6,winter,normal
2019-12-06,서초구,40,15,12,6,winter,normal
2019-12-06,성동구,25,14,12,6,winter,good
2019-12-06,성북구,36,13,12,6,winter,normal
2019-12-06,송파구,24,6,12,6,winter,good
2019-12-06,양천구,39,20,12,6,winter,normal
2019-12-06,영등포구,27,14,12,6,winter,good
2019-12-06,용산구,19,17,12,6,winter,good
2019-12-06,은평구,29,13,12,6,winter,good
2019-12-06,종로구,29,20,12,6,winter,good
2019-12-06,중구,28,17,12,6,winter,good
2019-12-06,중랑구,33,12,12,6,winter,normal
2019-12-05,강남구,25,11,12,5,winter,good
2019-12-05,강동구,23,14,12,5,winter,good
2019-12-05,강북구,23,12,12,5,winter,good
2019-12-05,강서구,27,13,12,5,winter,good
2019-12-05,관악구,24,11,12,5,winter,good
2019-12-05,광진구,15,8,12,5,winter,good
2019-12-05,구로구,22,9,12,5,winter,good
2019-12-05,금천구,22,15,12,5,winter,good
2019-12-05,노원구,19,15,12,5,winter,good
2019-12-05,도봉구,16,8,12,5,winter,good
2019-12-05,동대문구,21,9,12,5,winter,good
2019-12-05,동작구,28,16,12,5,winter,good
2019-12-05,마포구,25,11,12,5,winter,good
2019-12-05,서대문구,23,7,12,5,winter,good
2019-12-05,서초구,28,9,12,5,winter,good
2019-12-05,성동구,16,11,12,5,winter,good
2019-12-05,성북구,20,9,12,5,winter,good
2019-12-05,송파구,17,4,12,5,winter,good
2019-12-05,양천구,42,23,12,5,winter,normal
2019-12-05,영등포구,20,10,12,5,winter,good
2019-12-05,용산구,17,13,12,5,winter,good
2019-12-05,은평구,26,11,12,5,winter,good
2019-12-05,종로구,20,13,12,5,winter,good
2019-12-05,중구,20,12,12,5,winter,good
2019-12-05,중랑구,21,8,12,5,winter,good
2019-12-04,강남구,34,16,12,4,winter,normal
2019-12-04,강동구,35,22,12,4,winter,normal
2019-12-04,강북구,31,16,12,4,winter,normal
2019-12-04,강서구,35,17,12,4,winter,normal
2019-12-04,관악구,30,15,12,4,winter,good
2019-12-04,광진구,23,13,12,4,winter,good
2019-12-04,구로구,22,11,12,4,winter,good
2019-12-04,금천구,26,18,12,4,winter,good
2019-12-04,노원구,23,17,12,4,winter,good
2019-12-04,도봉구,25,14,12,4,winter,good
2019-12-04,동대문구,33,14,12,4,winter,normal
2019-12-04,동작구,34,20,12,4,winter,normal
2019-12-04,마포구,31,16,12,4,winter,normal
2019-12-04,서대문구,29,11,12,4,winter,good
2019-12-04,서초구,32,13,12,4,winter,normal
2019-12-04,성동구,28,16,12,4,winter,good
2019-12-04,성북구,34,14,12,4,winter,normal
2019-12-04,송파구,23,9,12,4,winter,good
2019-12-04,양천구,35,19,12,4,winter,normal
2019-12-04,영등포구,28,16,12,4,winter,good
2019-12-04,용산구,23,17,12,4,winter,good
2019-12-04,은평구,28,14,12,4,winter,good
2019-12-04,종로구,28,18,12,4,winter,good
2019-12-04,중구,25,16,12,4,winter,good
2019-12-04,중랑구,30,13,12,4,winter,good
2019-12-03,강남구,33,16,12,3,winter,normal
2019-12-03,강동구,34,22,12,3,winter,normal
2019-12-03,강북구,34,18,12,3,winter,normal
2019-12-03,강서구,34,19,12,3,winter,normal
2019-12-03,관악구,30,17,12,3,winter,good
2019-12-03,광진구,23,16,12,3,winter,good
2019-12-03,구로구,12,7,12,3,winter,good
2019-12-03,금천구,26,20,12,3,winter,good
2019-12-03,노원구,25,18,12,3,winter,good
2019-12-03,도봉구,26,15,12,3,winter,good
2019-12-03,동대문구,25,10,12,3,winter,good
2019-12-03,동작구,32,20,12,3,winter,normal
2019-12-03,마포구,29,17,12,3,winter,good
2019-12-03,서대문구,28,11,12,3,winter,good
2019-12-03,서초구,31,15,12,3,winter,normal
2019-12-03,성동구,25,15,12,3,winter,good
2019-12-03,성북구,27,10,12,3,winter,good
2019-12-03,송파구,23,11,12,3,winter,good
2019-12-03,양천구,36,22,12,3,winter,normal
2019-12-03,영등포구,24,16,12,3,winter,good
2019-12-03,용산구,22,17,12,3,winter,good
2019-12-03,은평구,30,15,12,3,winter,good
2019-12-03,종로구,27,18,12,3,winter,good
2019-12-03,중구,26,16,12,3,winter,good
2019-12-03,중랑구,31,13,12,3,winter,normal
2019-12-02,강남구,26,12,12,2,winter,good
2019-12-02,강북구,26,14,12,2,winter,good
2019-12-02,강서구,27,14,12,2,winter,good
2019-12-02,관악구,31,19,12,2,winter,normal
2019-12-02,광진구,16,10,12,2,winter,good
2019-12-02,구로구,23,21,12,2,winter,good
2019-12-02,금천구,22,15,12,2,winter,good
2019-12-02,노원구,19,13,12,2,winter,good
2019-12-02,도봉구,16,9,12,2,winter,good
2019-12-02,동대문구,23,10,12,2,winter,good
2019-12-02,동작구,27,16,12,2,winter,good
2019-12-02,마포구,23,11,12,2,winter,good
2019-12-02,서대문구,21,8,12,2,winter,good
2019-12-02,서초구,25,12,12,2,winter,good
2019-12-02,성동구,22,13,12,2,winter,good
2019-12-02,성북구,25,9,12,2,winter,good
2019-12-02,송파구,18,6,12,2,winter,good
2019-12-02,양천구,27,16,12,2,winter,good
2019-12-02,영등포구,19,12,12,2,winter,good
2019-12-02,용산구,16,13,12,2,winter,good
2019-12-02,은평구,24,12,12,2,winter,good
2019-12-02,종로구,23,16,12,2,winter,good
2019-12-02,중구,20,13,12,2,winter,good
2019-12-02,중랑구,21,9,12,2,winter,good
2019-12-01,강남구,48,29,12,1,winter,normal
2019-12-01,강동구,47,24.92161929,12,1,winter,normal
2019-12-01,강북구,38,26,12,1,winter,normal
2019-12-01,강서구,49,32,12,1,winter,normal
2019-12-01,관악구,39,28,12,1,winter,normal
2019-12-01,광진구,34,28,12,1,winter,normal
2019-12-01,구로구,39,30,12,1,winter,normal
2019-12-01,금천구,39,35,12,1,winter,normal
2019-12-01,노원구,33,28,12,1,winter,normal
2019-12-01,도봉구,32,23,12,1,winter,normal
2019-12-01,동대문구,42,28,12,1,winter,normal
2019-12-01,동작구,49,38,12,1,winter,normal
2019-12-01,마포구,34,30,12,1,winter,normal
2019-12-01,서대문구,34,20,12,1,winter,normal
2019-12-01,서초구,48,31,12,1,winter,normal
2019-12-01,성동구,35,26,12,1,winter,normal
2019-12-01,성북구,42,27,12,1,winter,normal
2019-12-01,송파구,35,23,12,1,winter,normal
2019-12-01,양천구,46,34,12,1,winter,normal
2019-12-01,영등포구,34,28,12,1,winter,normal
2019-12-01,용산구,35,32,12,1,winter,normal
2019-12-01,은평구,34,25,12,1,winter,normal
2019-12-01,종로구,37,31,12,1,winter,normal
2019-12-01,중구,36,29,12,1,winter,normal
2019-12-01,중랑구,43,24,12,1,winter,normal
2019-11-30,강남구,52,27,11,30,autumn,normal
2019-11-30,강동구,52,27,11,30,autumn,normal
2019-11-30,강북구,45,28,11,30,autumn,normal
2019-11-30,강서구,67,34,11,30,autumn,normal
2019-11-30,관악구,46,28,11,30,autumn,normal
2019-11-30,광진구,34,24,11,30,autumn,normal
2019-11-30,구로구,48,28,11,30,autumn,normal
2019-11-30,금천구,39,30,11,30,autumn,normal
2019-11-30,노원구,40,32,11,30,autumn,normal
2019-11-30,도봉구,42,25,11,30,autumn,normal
2019-11-30,동대문구,52,28,11,30,autumn,normal
2019-11-30,동작구,50,33,11,30,autumn,normal
2019-11-30,마포구,49,33,11,30,autumn,normal
2019-11-30,서대문구,40,19,11,30,autumn,normal
2019-11-30,서초구,56,29,11,30,autumn,normal
2019-11-30,성동구,38,25,11,30,autumn,normal
2019-11-30,성북구,47,28,11,30,autumn,normal
2019-11-30,송파구,37,19,11,30,autumn,normal
2019-11-30,양천구,59,36,11,30,autumn,normal
2019-11-30,영등포구,43,29,11,30,autumn,normal
2019-11-30,용산구,40,33,11,30,autumn,normal
2019-11-30,은평구,44,24,11,30,autumn,normal
2019-11-30,종로구,44,34,11,30,autumn,normal
2019-11-30,중구,42,30,11,30,autumn,normal
2019-11-30,중랑구,44,22,11,30,autumn,normal
2019-11-29,강남구,54,23,11,29,autumn,normal
2019-11-29,강동구,56,28,11,29,autumn,normal
2019-11-29,강북구,44,23,11,29,autumn,normal
2019-11-29,강서구,54,24,11,29,autumn,normal
2019-11-29,관악구,45,23,11,29,autumn,normal
2019-11-29,광진구,40,22,11,29,autumn,normal
2019-11-29,구로구,40,18,11,29,autumn,normal
2019-11-29,금천구,40,27,11,29,autumn,normal
2019-11-29,노원구,48,30,11,29,autumn,normal
2019-11-29,도봉구,42,20,11,29,autumn,normal
2019-11-29,동대문구,56,27,11,29,autumn,normal
2019-11-29,동작구,49,28,11,29,autumn,normal
2019-11-29,마포구,45,24,11,29,autumn,normal
2019-11-29,서대문구,42,17,11,29,autumn,normal
2019-11-29,서초구,49,21,11,29,autumn,normal
2019-11-29,성동구,43,23,11,29,autumn,normal
2019-11-29,성북구,48,23,11,29,autumn,normal
2019-11-29,송파구,39,16,11,29,autumn,normal
2019-11-29,양천구,51,26,11,29,autumn,normal
2019-11-29,영등포구,38,21,11,29,autumn,normal
2019-11-29,용산구,38,27,11,29,autumn,normal
2019-11-29,은평구,43,19,11,29,autumn,normal
2019-11-29,종로구,42,29,11,29,autumn,normal
2019-11-29,중구,39,24,11,29,autumn,normal
2019-11-29,중랑구,44,18,11,29,autumn,normal
2019-11-28,강남구,41,19,11,28,autumn,normal
2019-11-28,강동구,57,24,11,28,autumn,normal
2019-11-28,강북구,30,17,11,28,autumn,good
2019-11-28,강서구,46,21,11,28,autumn,normal
2019-11-28,관악구,42,22,11,28,autumn,normal
2019-11-28,광진구,29,18,11,28,autumn,good
2019-11-28,구로구,38,18,11,28,autumn,normal
2019-11-28,금천구,36,23,11,28,autumn,normal
2019-11-28,노원구,40,27,11,28,autumn,normal
2019-11-28,도봉구,30,17,11,28,autumn,good
2019-11-28,동대문구,36,17,11,28,autumn,normal
2019-11-28,동작구,44,27,11,28,autumn,normal
2019-11-28,마포구,46,22,11,28,autumn,normal
2019-11-28,서대문구,38,15,11,28,autumn,normal
2019-11-28,서초구,43,20,11,28,autumn,normal
2019-11-28,성동구,34,19,11,28,autumn,normal
2019-11-28,성북구,34,15,11,28,autumn,normal
2019-11-28,송파구,30,13,11,28,autumn,good
2019-11-28,양천구,51,24,11,28,autumn,normal
2019-11-28,영등포구,35,20,11,28,autumn,normal
2019-11-28,용산구,33,22,11,28,autumn,normal
2019-11-28,은평구,39,19,11,28,autumn,normal
2019-11-28,종로구,33,21,11,28,autumn,normal
2019-11-28,중구,36,22,11,28,autumn,normal
2019-11-28,중랑구,35,15,11,28,autumn,normal
2019-11-27,강남구,45,21,11,27,autumn,normal
2019-11-27,강동구,63,26,11,27,autumn,normal
2019-11-27,강북구,40,24,11,27,autumn,normal
2019-11-27,강서구,53,27,11,27,autumn,normal
2019-11-27,관악구,42,23,11,27,autumn,normal
2019-11-27,광진구,30,18,11,27,autumn,good
2019-11-27,구로구,41,20,11,27,autumn,normal
2019-11-27,금천구,38,23,11,27,autumn,normal
2019-11-27,노원구,32,22,11,27,autumn,normal
2019-11-27,도봉구,33,18,11,27,autumn,normal
2019-11-27,동대문구,40,20,11,27,autumn,normal
2019-11-27,동작구,47,29,11,27,autumn,normal
2019-11-27,마포구,48,25,11,27,autumn,normal
2019-11-27,서대문구,40,17,11,27,autumn,normal
2019-11-27,서초구,47,22,11,27,autumn,normal
2019-11-27,성동구,36,21,11,27,autumn,normal
2019-11-27,성북구,42,19,11,27,autumn,normal
2019-11-27,송파구,33,15,11,27,autumn,normal
2019-11-27,양천구,50,27,11,27,autumn,normal
2019-11-27,영등포구,35,23,11,27,autumn,normal
2019-11-27,용산구,31,21,11,27,autumn,normal
2019-11-27,은평구,43,22,11,27,autumn,normal
2019-11-27,종로구,31,19,11,27,autumn,normal
2019-11-27,중구,34,24,11,27,autumn,normal
2019-11-27,중랑구,39,17,11,27,autumn,normal
2019-11-26,강남구,28,15,11,26,autumn,good
2019-11-26,강동구,32,19,11,26,autumn,normal
2019-11-26,강북구,23,14,11,26,autumn,good
2019-11-26,강서구,42,23,11,26,autumn,normal
2019-11-26,관악구,26,15,11,26,autumn,good
2019-11-26,광진구,18,13,11,26,autumn,good
2019-11-26,구로구,24,14,11,26,autumn,good
2019-11-26,금천구,24,17,11,26,autumn,good
2019-11-26,노원구,30,25,11,26,autumn,good
2019-11-26,도봉구,22,15,11,26,autumn,good
2019-11-26,동대문구,29,15,11,26,autumn,good
2019-11-26,동작구,29,18,11,26,autumn,good
2019-11-26,마포구,32,20,11,26,autumn,normal
2019-11-26,서대문구,18,10,11,26,autumn,good
2019-11-26,서초구,30,15,11,26,autumn,good
2019-11-26,성동구,24,15,11,26,autumn,good
2019-11-26,성북구,32,15,11,26,autumn,normal
2019-11-26,송파구,25,12,11,26,autumn,good
2019-11-26,양천구,42,24,11,26,autumn,normal
2019-11-26,영등포구,23,17,11,26,autumn,good
2019-11-26,용산구,17,12,11,26,autumn,good
2019-11-26,은평구,19,11,11,26,autumn,good
2019-11-26,종로구,25,17,11,26,autumn,good
2019-11-26,중구,22,15,11,26,autumn,good
2019-11-26,중랑구,26,13,11,26,autumn,good
2019-11-25,강남구,32,15,11,25,autumn,normal
2019-11-25,강동구,39,21,11,25,autumn,normal
2019-11-25,강북구,27,17,11,25,autumn,good
2019-11-25,강서구,34,17,11,25,autumn,normal
2019-11-25,관악구,16,8,11,25,autumn,good
2019-11-25,광진구,22,14,11,25,autumn,good
2019-11-25,구로구,41.74800604,6,11,25,autumn,normal
2019-11-25,금천구,27,18,11,25,autumn,good
2019-11-25,노원구,26,19,11,25,autumn,good
2019-11-25,도봉구,10,7,11,25,autumn,good
2019-11-25,동대문구,28,14,11,25,autumn,good
2019-11-25,동작구,35,20,11,25,autumn,normal
2019-11-25,마포구,30,17,11,25,autumn,good
2019-11-25,서대문구,25,11,11,25,autumn,good
2019-11-25,서초구,30,13,11,25,autumn,good
2019-11-25,성동구,24,15,11,25,autumn,good
2019-11-25,성북구,29,13,11,25,autumn,good
2019-11-25,송파구,23,10,11,25,autumn,good
2019-11-25,양천구,34,18,11,25,autumn,normal
2019-11-25,영등포구,24,17,11,25,autumn,good
2019-11-25,용산구,10,7,11,25,autumn,good
2019-11-25,은평구,26,14,11,25,autumn,good
2019-11-25,종로구,25,16,11,25,autumn,good
2019-11-25,중구,24,15,11,25,autumn,good
2019-11-25,중랑구,27,12,11,25,autumn,good
2019-11-24,강남구,33,18,11,24,autumn,normal
2019-11-24,강동구,40,23,11,24,autumn,normal
2019-11-24,강북구,28,18,11,24,autumn,good
2019-11-24,강서구,80,47,11,24,autumn,normal
2019-11-24,관악구,35,21,11,24,autumn,normal
2019-11-24,광진구,27,18,11,24,autumn,good
2019-11-24,구로구,33,18,11,24,autumn,normal
2019-11-24,금천구,23,17,11,24,autumn,good
2019-11-24,노원구,25,19,11,24,autumn,good
2019-11-24,도봉구,26,17,11,24,autumn,good
2019-11-24,동대문구,34,18,11,24,autumn,normal
2019-11-24,동작구,32,21,11,24,autumn,normal
2019-11-24,마포구,32,20,11,24,autumn,normal
2019-11-24,서대문구,22,12,11,24,autumn,good
2019-11-24,서초구,35,19,11,24,autumn,normal
2019-11-24,성동구,29,18,11,24,autumn,good
2019-11-24,성북구,33,17,11,24,autumn,normal
2019-11-24,송파구,25,14,11,24,autumn,good
2019-11-24,양천구,39,24,11,24,autumn,normal
2019-11-24,영등포구,45,33,11,24,autumn,normal
2019-11-24,용산구,24,18,11,24,autumn,good
2019-11-24,은평구,24,17,11,24,autumn,good
2019-11-24,종로구,33,22,11,24,autumn,normal
2019-11-24,중구,27,19,11,24,autumn,good
2019-11-24,중랑구,29,14,11,24,autumn,good
2019-11-23,강남구,40,17,11,23,autumn,normal
